user_id,product_id,rating,interaction_type
user_79,prod_150,3.7,view
user_433,prod_107,2.4,view
user_801,prod_87,4.2,purchase
user_153,prod_177,1.9,purchase
user_789,prod_68,2.8,view
user_401,prod_15,2.9,view
user_279,prod_65,2.4,view
user_57,prod_54,4.8,purchase
user_977,prod_158,3.8,view
user_186,prod_93,3.2,view
user_398,prod_20,3.0,view
user_605,prod_33,1.6,view
user_788,prod_100,2.5,view
user_158,prod_77,3.7,view
user_787,prod_135,4.7,view
user_693,prod_136,4.3,view
user_359,prod_156,2.2,purchase
user_440,prod_173,2.7,view
user_589,prod_107,1.3,view
user_466,prod_120,1.4,purchase
user_663,prod_74,2.9,view
user_446,prod_11,3.1,view
user_750,prod_31,2.1,purchase
user_801,prod_12,3.6,view
user_743,prod_124,3.8,view
user_488,prod_78,2.2,view
user_530,prod_179,4.0,view
user_73,prod_172,1.8,view
user_929,prod_96,3.2,view
user_928,prod_50,4.2,view
user_701,prod_117,3.1,purchase
user_950,prod_17,4.6,purchase
user_17,prod_163,1.2,view
user_531,prod_129,3.4,view
user_731,prod_157,3.2,view
user_326,prod_179,3.6,view
user_995,prod_64,4.3,view
user_632,prod_132,3.9,view
user_613,prod_87,4.2,view
user_546,prod_156,2.2,view
user_596,prod_16,2.5,purchase
user_921,prod_63,3.5,view
user_708,prod_76,3.2,view
user_842,prod_181,4.8,view
user_202,prod_85,1.7,view
user_344,prod_109,2.4,purchase
user_853,prod_17,3.3,view
user_523,prod_168,4.5,view
user_859,prod_141,4.7,purchase
user_400,prod_180,2.3,view
user_218,prod_58,1.3,view
user_445,prod_165,2.7,view
user_765,prod_79,2.6,view
user_222,prod_61,4.9,view
user_383,prod_113,2.7,view
user_881,prod_121,2.2,view
user_592,prod_34,2.5,view
user_7,prod_70,2.6,view
user_272,prod_17,4.3,purchase
user_739,prod_20,1.3,view
user_16,prod_59,2.3,view
user_424,prod_69,4.9,view
user_524,prod_161,1.6,view
user_803,prod_102,4.0,purchase
user_753,prod_120,2.4,view
user_21,prod_145,3.3,view
user_690,prod_57,1.4,view
user_939,prod_83,2.2,view
user_228,prod_129,3.0,view
user_785,prod_13,1.9,view
user_288,prod_155,3.2,purchase
user_809,prod_198,1.9,view
user_134,prod_187,3.6,view
user_984,prod_6,4.6,view
user_283,prod_97,1.3,view
user_404,prod_94,1.9,view
user_665,prod_110,4.4,view
user_66,prod_151,3.5,view
user_649,prod_138,1.3,view
user_604,prod_51,2.9,view
user_437,prod_147,1.8,view
user_829,prod_51,1.8,view
user_934,prod_87,4.8,view
user_259,prod_68,4.0,view
user_980,prod_84,3.8,view
user_966,prod_42,2.0,view
user_103,prod_57,1.5,view
user_993,prod_196,4.5,view
user_567,prod_166,1.0,view
user_769,prod_62,2.6,view
user_101,prod_7,2.1,view
user_198,prod_112,3.3,view
user_813,prod_199,2.0,view
user_226,prod_178,2.2,view
user_943,prod_180,4.4,view
user_463,prod_26,3.4,view
user_237,prod_154,1.6,purchase
user_26,prod_19,3.9,view
user_121,prod_9,1.8,view
user_910,prod_61,2.7,view
user_506,prod_20,3.6,view
user_182,prod_106,2.1,view
user_711,prod_50,2.5,purchase
user_814,prod_81,3.9,view
user_767,prod_150,4.8,purchase
user_634,prod_141,3.1,view
user_543,prod_140,1.0,view
user_984,prod_10,2.4,view
user_315,prod_65,2.6,purchase
user_991,prod_158,2.4,purchase
user_797,prod_8,2.7,view
user_618,prod_149,3.5,view
user_736,prod_22,1.5,view
user_273,prod_18,2.1,view
user_910,prod_194,3.0,view
user_232,prod_176,2.3,purchase
user_420,prod_172,5.0,view
user_768,prod_9,2.7,purchase
user_442,prod_195,4.5,view
user_496,prod_54,4.6,view
user_24,prod_26,4.3,purchase
user_109,prod_94,1.2,view
user_703,prod_100,4.8,view
user_502,prod_26,1.5,view
user_859,prod_34,1.1,view
user_25,prod_8,2.7,purchase
user_187,prod_138,1.8,view
user_288,prod_48,1.7,view
user_628,prod_183,2.2,view
user_338,prod_107,2.0,view
user_878,prod_54,3.7,view
user_914,prod_168,1.7,view
user_37,prod_119,3.2,purchase
user_794,prod_143,4.9,purchase
user_137,prod_81,2.7,view
user_508,prod_146,3.6,view
user_227,prod_96,4.9,view
user_320,prod_102,1.6,view
user_840,prod_151,2.7,view
user_916,prod_62,4.4,view
user_182,prod_46,4.7,view
user_874,prod_87,3.4,view
user_86,prod_99,1.6,view
user_467,prod_39,4.6,view
user_926,prod_143,1.7,purchase
user_53,prod_53,2.4,view
user_860,prod_192,2.5,view
user_867,prod_191,2.8,view
user_235,prod_80,4.2,view
user_959,prod_16,4.2,view
user_779,prod_104,3.9,view
user_799,prod_70,1.1,purchase
user_433,prod_194,3.3,view
user_496,prod_141,4.0,view
user_999,prod_108,2.8,view
user_100,prod_47,4.8,view
user_990,prod_9,4.3,view
user_599,prod_191,3.6,view
user_403,prod_34,1.2,view
user_396,prod_157,3.6,purchase
user_527,prod_165,4.6,view
user_415,prod_171,2.5,view
user_939,prod_86,4.4,view
user_613,prod_115,2.3,view
user_677,prod_64,3.3,view
user_463,prod_152,3.6,purchase
user_541,prod_199,3.7,view
user_626,prod_34,4.5,view
user_619,prod_176,1.9,view
user_922,prod_12,2.0,view
user_364,prod_151,3.8,view
user_130,prod_97,1.7,purchase
user_84,prod_121,2.9,view
user_271,prod_141,1.1,view
user_244,prod_87,1.6,view
user_388,prod_102,3.7,view
user_214,prod_96,4.0,view
user_818,prod_173,1.5,view
user_166,prod_114,1.9,view
user_791,prod_193,1.4,view
user_59,prod_47,2.7,view
user_602,prod_58,1.5,view
user_883,prod_133,2.7,view
user_843,prod_121,3.9,view
user_924,prod_118,3.7,view
user_504,prod_5,2.1,view
user_706,prod_188,3.7,view
user_123,prod_96,4.7,view
user_648,prod_21,2.4,view
user_413,prod_152,2.3,view
user_139,prod_128,3.3,purchase
user_229,prod_124,2.0,view
user_274,prod_146,3.6,view
user_439,prod_21,4.3,view
user_562,prod_54,2.8,view
user_910,prod_138,3.7,view
user_118,prod_152,3.6,view
user_714,prod_104,1.2,view
user_995,prod_111,1.7,view
user_905,prod_116,4.6,purchase
user_483,prod_188,4.8,view
user_395,prod_57,4.1,purchase
user_703,prod_128,4.7,view
user_876,prod_151,2.2,view
user_460,prod_150,2.0,view
user_835,prod_196,2.5,view
user_693,prod_162,1.2,purchase
user_935,prod_120,4.2,view
user_78,prod_70,4.9,purchase
user_952,prod_156,4.3,view
user_412,prod_95,3.2,view
user_75,prod_99,2.2,view
user_295,prod_167,1.8,view
user_793,prod_42,2.5,view
user_21,prod_151,3.7,view
user_906,prod_70,2.8,view
user_171,prod_2,4.7,view
user_15,prod_152,4.4,view
user_211,prod_145,1.4,view
user_560,prod_109,1.5,view
user_86,prod_65,3.7,view
user_149,prod_70,1.9,purchase
user_700,prod_69,4.2,view
user_372,prod_121,3.4,view
user_480,prod_109,1.9,view
user_818,prod_60,2.9,view
user_151,prod_178,2.6,view
user_141,prod_93,4.5,purchase
user_69,prod_12,1.1,view
user_260,prod_103,4.6,view
user_988,prod_175,3.6,view
user_846,prod_195,4.0,view
user_968,prod_112,1.0,view
user_521,prod_65,3.5,view
user_633,prod_155,3.4,view
user_371,prod_48,3.1,view
user_419,prod_88,4.1,view
user_101,prod_62,3.2,view
user_661,prod_44,4.4,view
user_954,prod_147,1.9,view
user_658,prod_187,4.2,purchase
user_865,prod_136,1.7,view
user_968,prod_55,4.3,view
user_243,prod_108,4.8,view
user_753,prod_47,2.3,view
user_512,prod_2,3.1,view
user_849,prod_113,3.6,view
user_555,prod_167,1.3,view
user_95,prod_173,3.0,view
user_226,prod_160,2.4,view
user_518,prod_193,4.5,view
user_214,prod_166,4.5,view
user_718,prod_11,3.8,view
user_67,prod_138,3.6,view
user_396,prod_112,3.9,view
user_612,prod_187,2.5,purchase
user_12,prod_90,2.6,view
user_237,prod_55,3.2,view
user_834,prod_148,4.8,view
user_770,prod_17,3.9,view
user_399,prod_68,3.2,view
user_407,prod_133,4.1,view
user_925,prod_188,2.5,view
user_849,prod_151,3.9,view
user_480,prod_174,2.6,view
user_647,prod_52,2.1,view
user_222,prod_138,3.4,view
user_156,prod_174,3.7,view
user_654,prod_156,2.8,purchase
user_428,prod_97,3.3,view
user_158,prod_171,3.8,view
user_977,prod_154,4.1,view
user_416,prod_183,4.6,view
user_326,prod_48,2.4,view
user_371,prod_29,4.8,purchase
user_344,prod_27,3.5,view
user_262,prod_146,4.2,view
user_283,prod_104,3.8,purchase
user_850,prod_60,1.8,view
user_856,prod_106,1.3,view
user_229,prod_69,3.9,view
user_888,prod_114,3.0,view
user_280,prod_21,3.8,view
user_870,prod_152,2.9,view
user_290,prod_102,2.2,view
user_680,prod_131,2.1,view
user_47,prod_95,3.9,view
user_975,prod_190,2.1,purchase
user_715,prod_105,3.9,view
user_214,prod_125,2.5,purchase
user_758,prod_2,4.1,purchase
user_24,prod_66,1.6,view
user_321,prod_113,1.8,view
user_274,prod_170,3.7,view
user_556,prod_162,3.2,view
user_844,prod_42,1.8,view
user_313,prod_20,4.6,view
user_363,prod_97,2.1,view
user_668,prod_68,2.7,view
user_1000,prod_173,1.8,view
user_380,prod_75,2.6,view
user_711,prod_125,3.0,view
user_919,prod_170,2.2,view
user_981,prod_47,4.1,purchase
user_674,prod_5,2.6,view
user_907,prod_49,3.9,view
user_470,prod_124,1.8,view
user_746,prod_37,2.5,view
user_675,prod_162,1.0,purchase
user_116,prod_198,4.0,view
user_605,prod_146,3.5,purchase
user_42,prod_19,4.3,view
user_796,prod_40,2.8,view
user_379,prod_17,4.2,purchase
user_722,prod_188,3.6,view
user_206,prod_99,1.0,view
user_466,prod_93,2.0,view
user_732,prod_42,3.0,view
user_280,prod_123,3.5,view
user_648,prod_107,1.3,view
user_618,prod_72,3.8,purchase
user_118,prod_65,3.2,view
user_237,prod_109,3.1,purchase
user_309,prod_53,2.2,view
user_456,prod_135,3.4,view
user_900,prod_133,1.1,purchase
user_475,prod_24,1.3,view
user_100,prod_28,3.9,purchase
user_261,prod_62,2.3,view
user_993,prod_17,2.4,view
user_305,prod_20,1.8,purchase
user_354,prod_3,2.8,purchase
user_286,prod_165,1.2,view
user_328,prod_143,2.2,view
user_103,prod_51,3.1,view
user_63,prod_176,2.9,purchase
user_687,prod_136,5.0,view
user_282,prod_141,2.6,view
user_441,prod_176,2.5,view
user_293,prod_3,3.0,view
user_738,prod_193,1.8,purchase
user_7,prod_73,4.5,view
user_639,prod_159,3.3,view
user_936,prod_105,1.8,view
user_92,prod_118,4.2,view
user_935,prod_154,1.1,view
user_190,prod_184,4.9,purchase
user_871,prod_34,4.5,view
user_476,prod_137,3.3,view
user_511,prod_62,1.4,view
user_462,prod_120,1.9,purchase
user_53,prod_115,2.1,view
user_754,prod_13,2.0,view
user_486,prod_69,3.0,view
user_644,prod_169,4.8,view
user_490,prod_77,2.8,purchase
user_978,prod_1,3.6,view
user_364,prod_89,3.8,view
user_112,prod_47,4.5,view
user_409,prod_4,1.1,view
user_7,prod_191,2.6,view
user_742,prod_180,4.1,view
user_668,prod_10,4.3,view
user_197,prod_28,4.7,purchase
user_835,prod_121,3.8,view
user_876,prod_126,2.0,view
user_735,prod_134,3.0,purchase
user_367,prod_155,1.1,view
user_250,prod_140,3.6,purchase
user_916,prod_62,3.2,view
user_595,prod_180,3.7,view
user_240,prod_176,4.7,purchase
user_380,prod_67,3.7,view
user_907,prod_174,2.3,view
user_872,prod_74,1.8,view
user_835,prod_95,4.4,view
user_471,prod_143,1.8,purchase
user_775,prod_199,1.6,view
user_919,prod_36,1.8,purchase
user_701,prod_142,3.0,view
user_455,prod_112,1.5,purchase
user_366,prod_131,4.8,view
user_290,prod_113,4.9,view
user_874,prod_110,4.9,view
user_403,prod_114,1.2,view
user_58,prod_67,4.8,purchase
user_521,prod_126,5.0,view
user_304,prod_86,4.8,view
user_115,prod_19,3.7,purchase
user_210,prod_182,3.8,purchase
user_41,prod_69,1.5,view
user_816,prod_10,4.5,purchase
user_173,prod_161,1.2,view
user_234,prod_141,2.3,view
user_793,prod_128,5.0,view
user_884,prod_99,2.7,purchase
user_590,prod_179,1.5,view
user_620,prod_32,4.9,view
user_793,prod_112,4.9,purchase
user_403,prod_24,1.7,view
user_39,prod_35,4.5,purchase
user_119,prod_83,2.6,purchase
user_335,prod_70,2.5,purchase
user_336,prod_168,2.1,view
user_539,prod_182,1.2,view
user_616,prod_109,2.1,purchase
user_74,prod_172,1.2,view
user_191,prod_190,4.7,view
user_324,prod_99,3.6,view
user_147,prod_196,4.5,view
user_767,prod_33,3.9,purchase
user_284,prod_56,1.5,view
user_213,prod_164,4.8,view
user_635,prod_182,4.6,view
user_718,prod_147,2.4,view
user_929,prod_171,1.4,view
user_752,prod_12,3.8,view
user_394,prod_11,3.9,view
user_339,prod_70,4.6,view
user_798,prod_140,1.2,purchase
user_22,prod_41,1.6,view
user_771,prod_153,3.4,view
user_869,prod_106,3.5,purchase
user_105,prod_3,1.1,view
user_466,prod_3,2.6,purchase
user_459,prod_84,3.3,view
user_432,prod_156,4.0,view
user_770,prod_151,2.3,view
user_716,prod_176,2.9,view
user_822,prod_195,4.3,purchase
user_774,prod_170,4.8,purchase
user_619,prod_107,1.9,view
user_763,prod_168,2.0,view
user_936,prod_134,4.8,purchase
user_221,prod_20,2.6,view
user_379,prod_139,3.9,purchase
user_222,prod_96,3.4,view
user_258,prod_124,2.1,view
user_713,prod_155,3.6,view
user_367,prod_21,3.6,view
user_770,prod_114,3.4,view
user_349,prod_13,1.4,view
user_225,prod_86,5.0,view
user_714,prod_35,2.6,view
user_738,prod_47,3.6,view
user_236,prod_156,4.5,purchase
user_183,prod_149,2.7,view
user_712,prod_146,4.1,view
user_869,prod_159,4.9,view
user_758,prod_188,2.4,view
user_444,prod_125,2.6,view
user_865,prod_110,4.6,view
user_623,prod_37,1.6,view
user_6,prod_21,1.1,view
user_236,prod_14,4.6,view
user_127,prod_91,4.3,purchase
user_104,prod_60,4.9,view
user_749,prod_124,1.2,view
user_915,prod_23,1.6,view
user_480,prod_111,1.4,view
user_155,prod_124,3.7,view
user_257,prod_157,3.4,view
user_235,prod_175,2.4,view
user_500,prod_30,1.2,view
user_289,prod_115,3.6,view
user_510,prod_90,3.3,view
user_552,prod_38,1.5,view
user_800,prod_83,4.6,view
user_709,prod_27,1.8,view
user_785,prod_104,4.0,view
user_894,prod_116,4.5,view
user_776,prod_15,3.3,view
user_569,prod_187,2.0,view
user_298,prod_3,2.2,view
user_610,prod_10,4.5,view
user_137,prod_120,2.2,view
user_376,prod_145,4.0,view
user_87,prod_128,5.0,view
user_419,prod_11,5.0,view
user_754,prod_176,3.1,view
user_199,prod_133,4.3,view
user_463,prod_69,5.0,view
user_437,prod_64,2.5,purchase
user_310,prod_14,2.0,view
user_596,prod_50,1.5,view
user_754,prod_154,1.6,view
user_281,prod_72,4.4,view
user_323,prod_69,3.4,view
user_764,prod_135,4.5,view
user_702,prod_127,4.2,view
user_951,prod_16,3.7,purchase
user_942,prod_183,3.4,view
user_152,prod_78,1.2,view
user_994,prod_101,4.5,view
user_302,prod_56,2.7,view
user_278,prod_105,3.2,purchase
user_651,prod_132,1.1,view
user_688,prod_48,4.7,view
user_8,prod_17,4.6,view
user_807,prod_111,3.2,view
user_235,prod_164,3.3,view
user_675,prod_70,3.8,view
user_561,prod_80,2.1,view
user_302,prod_93,1.9,view
user_38,prod_38,3.7,view
user_136,prod_101,1.4,view
user_822,prod_62,2.8,view
user_421,prod_121,3.0,view
user_219,prod_48,2.5,view
user_348,prod_10,1.7,purchase
user_808,prod_36,2.4,view
user_546,prod_157,2.4,view
user_864,prod_4,3.0,view
user_79,prod_44,3.7,purchase
user_748,prod_56,4.9,purchase
user_895,prod_42,1.6,view
user_273,prod_114,4.5,view
user_161,prod_141,2.1,view
user_687,prod_174,3.4,view
user_878,prod_161,3.2,view
user_308,prod_21,3.2,view
user_374,prod_79,3.9,view
user_976,prod_185,2.5,view
user_733,prod_69,2.3,view
user_9,prod_70,4.4,view
user_801,prod_67,1.9,purchase
user_444,prod_48,1.7,view
user_113,prod_161,1.1,view
user_989,prod_36,1.8,view
user_205,prod_161,3.1,view
user_405,prod_159,3.2,view
user_698,prod_149,2.0,view
user_853,prod_27,1.3,view
user_197,prod_72,4.0,view
user_778,prod_101,4.0,purchase
user_774,prod_190,5.0,purchase
user_760,prod_96,4.6,view
user_115,prod_128,4.7,view
user_121,prod_26,4.2,view
user_653,prod_66,3.5,view
user_65,prod_140,1.5,view
user_276,prod_22,3.5,view
user_825,prod_17,1.2,view
user_239,prod_7,4.5,purchase
user_302,prod_107,2.9,view
user_392,prod_68,3.8,view
user_522,prod_128,1.2,purchase
user_969,prod_37,3.1,view
user_369,prod_38,2.2,purchase
user_233,prod_96,2.1,view
user_195,prod_139,2.6,purchase
user_907,prod_1,1.0,view
user_12,prod_153,2.9,view
user_906,prod_42,2.9,view
user_921,prod_180,4.5,purchase
user_689,prod_152,2.8,view
user_177,prod_181,2.5,view
user_217,prod_184,5.0,view
user_11,prod_63,3.3,purchase
user_446,prod_81,2.9,view
user_630,prod_8,3.0,view
user_164,prod_187,4.2,view
user_551,prod_173,2.4,view
user_53,prod_27,2.6,view
user_218,prod_52,4.0,view
user_718,prod_146,1.3,view
user_999,prod_91,4.5,view
user_824,prod_86,2.7,purchase
user_360,prod_16,3.3,view
user_385,prod_66,4.0,view
user_56,prod_5,2.1,view
user_118,prod_82,4.6,view
user_900,prod_131,4.9,purchase
user_253,prod_118,3.0,view
user_798,prod_81,4.7,purchase
user_780,prod_70,1.0,view
user_803,prod_115,4.6,view
user_845,prod_7,2.2,view
user_180,prod_50,2.2,purchase
user_415,prod_142,1.9,purchase
user_870,prod_166,2.3,view
user_235,prod_111,1.9,view
user_855,prod_47,4.6,view
user_708,prod_112,4.6,view
user_820,prod_161,1.4,view
user_80,prod_43,1.6,view
user_647,prod_91,4.4,view
user_22,prod_29,2.6,view
user_477,prod_128,1.7,view
user_843,prod_185,3.0,purchase
user_440,prod_133,2.7,view
user_737,prod_96,1.9,view
user_570,prod_188,3.9,view
user_93,prod_117,3.5,view
user_192,prod_70,1.4,view
user_103,prod_130,4.7,purchase
user_396,prod_70,3.2,view
user_7,prod_110,2.0,view
user_640,prod_171,1.8,view
user_567,prod_132,1.5,view
user_231,prod_56,2.7,purchase
user_874,prod_187,1.5,view
user_574,prod_89,2.7,view
user_240,prod_137,1.6,view
user_90,prod_131,3.6,view
user_232,prod_176,4.1,view
user_457,prod_171,3.2,purchase
user_233,prod_100,3.7,view
user_354,prod_129,4.8,view
user_333,prod_57,3.6,view
user_439,prod_181,2.5,purchase
user_375,prod_144,2.8,view
user_292,prod_51,4.4,view
user_345,prod_112,1.5,view
user_664,prod_104,2.3,view
user_428,prod_127,3.3,view
user_657,prod_55,3.7,purchase
user_130,prod_1,4.1,view
user_141,prod_90,2.3,view
user_415,prod_156,1.6,purchase
user_93,prod_53,4.8,view
user_626,prod_186,1.3,view
user_284,prod_73,1.4,view
user_956,prod_188,3.0,purchase
user_923,prod_187,4.3,view
user_655,prod_108,4.1,view
user_223,prod_150,4.8,view
user_744,prod_8,1.6,view
user_463,prod_177,2.5,view
user_545,prod_42,2.1,purchase
user_276,prod_155,4.4,view
user_682,prod_167,3.0,view
user_140,prod_25,1.1,view
user_357,prod_38,3.8,view
user_713,prod_85,2.6,view
user_23,prod_152,3.1,view
user_968,prod_24,4.6,view
user_736,prod_60,2.0,purchase
user_880,prod_178,2.0,purchase
user_270,prod_111,2.1,view
user_859,prod_66,2.4,purchase
user_665,prod_142,1.4,view
user_333,prod_53,3.8,purchase
user_85,prod_160,1.8,view
user_621,prod_106,4.7,purchase
user_31,prod_96,1.9,view
user_741,prod_176,2.0,view
user_240,prod_39,2.2,view
user_890,prod_168,4.1,view
user_363,prod_42,2.7,view
user_822,prod_111,4.3,purchase
user_389,prod_104,4.1,view
user_653,prod_77,4.7,view
user_668,prod_8,4.0,view
user_299,prod_26,1.2,view
user_857,prod_140,4.3,purchase
user_371,prod_43,4.8,view
user_99,prod_179,5.0,view
user_47,prod_110,1.5,view
user_999,prod_100,3.5,view
user_839,prod_63,1.8,view
user_422,prod_49,2.1,view
user_480,prod_115,4.0,view
user_579,prod_155,4.9,view
user_62,prod_137,3.4,view
user_109,prod_167,4.4,view
user_679,prod_65,1.0,view
user_549,prod_199,1.1,view
user_119,prod_71,3.4,view
user_598,prod_7,2.6,purchase
user_382,prod_200,4.6,view
user_392,prod_80,2.2,view
user_977,prod_67,2.7,view
user_52,prod_138,3.1,view
user_603,prod_199,2.1,view
user_289,prod_181,4.6,view
user_337,prod_101,2.9,view
user_810,prod_95,2.7,purchase
user_204,prod_87,4.4,purchase
user_880,prod_185,2.2,view
user_238,prod_91,4.3,view
user_382,prod_103,1.5,view
user_667,prod_126,1.7,view
user_752,prod_155,4.8,purchase
user_136,prod_182,4.4,view
user_407,prod_113,2.6,purchase
user_508,prod_4,3.6,view
user_362,prod_88,4.8,view
user_381,prod_151,1.8,view
user_881,prod_176,1.2,view
user_576,prod_170,3.1,view
user_635,prod_3,1.6,view
user_254,prod_91,1.7,view
user_477,prod_3,4.6,view
user_114,prod_156,1.0,view
user_20,prod_191,4.3,view
user_528,prod_81,3.1,view
user_145,prod_159,3.2,view
user_208,prod_138,3.7,view
user_531,prod_177,2.7,view
user_376,prod_94,1.5,view
user_504,prod_126,1.4,view
user_904,prod_113,4.0,view
user_166,prod_149,1.9,view
user_550,prod_100,1.1,view
user_181,prod_53,4.9,view
user_861,prod_87,4.9,view
user_617,prod_89,2.5,view
user_612,prod_54,1.1,view
user_602,prod_185,3.9,view
user_927,prod_20,4.3,view
user_812,prod_113,1.5,view
user_444,prod_49,1.5,purchase
user_332,prod_135,4.3,view
user_503,prod_29,4.7,view
user_913,prod_48,4.2,view
user_79,prod_13,1.8,view
user_585,prod_3,2.6,view
user_935,prod_2,3.4,view
user_938,prod_16,1.6,view
user_688,prod_94,1.8,view
user_396,prod_102,2.1,view
user_608,prod_134,3.0,view
user_857,prod_45,3.0,purchase
user_103,prod_71,4.3,view
user_402,prod_133,4.0,view
user_975,prod_56,4.7,view
user_224,prod_199,4.3,purchase
user_518,prod_127,2.0,view
user_634,prod_32,2.3,view
user_236,prod_49,3.0,view
user_427,prod_13,1.1,view
user_116,prod_158,4.6,view
user_163,prod_25,1.2,view
user_226,prod_60,2.3,view
user_230,prod_59,3.3,view
user_182,prod_156,3.1,view
user_249,prod_58,3.6,view
user_318,prod_20,3.1,view
user_965,prod_162,1.9,view
user_210,prod_133,1.8,view
user_656,prod_188,4.6,view
user_392,prod_171,2.1,view
user_857,prod_57,2.1,view
user_96,prod_185,2.7,view
user_894,prod_54,1.6,view
user_858,prod_112,3.0,purchase
user_756,prod_173,3.7,view
user_86,prod_86,4.1,view
user_415,prod_37,3.8,view
user_394,prod_84,1.6,view
user_696,prod_48,2.8,view
user_633,prod_118,1.2,view
user_844,prod_182,1.1,view
user_501,prod_48,2.8,view
user_604,prod_112,2.0,view
user_582,prod_110,3.7,purchase
user_916,prod_6,3.9,view
user_133,prod_162,4.6,view
user_791,prod_191,4.0,view
user_649,prod_78,1.2,view
user_314,prod_176,2.5,view
user_699,prod_23,2.1,view
user_221,prod_126,2.5,purchase
user_976,prod_84,1.6,view
user_438,prod_13,1.4,view
user_46,prod_47,3.1,view
user_790,prod_44,3.9,view
user_192,prod_105,3.8,view
user_520,prod_160,2.8,view
user_379,prod_154,3.1,purchase
user_788,prod_181,3.1,view
user_691,prod_14,3.8,purchase
user_334,prod_180,1.2,view
user_39,prod_121,3.8,view
user_293,prod_36,3.3,view
user_690,prod_8,1.8,view
user_162,prod_168,1.2,view
user_331,prod_150,1.4,view
user_886,prod_16,3.1,view
user_104,prod_91,4.0,view
user_161,prod_120,2.3,view
user_799,prod_188,2.5,view
user_635,prod_60,4.7,view
user_54,prod_10,1.9,view
user_940,prod_153,1.4,purchase
user_34,prod_31,2.4,view
user_242,prod_21,4.0,view
user_967,prod_81,3.5,view
user_890,prod_33,2.7,view
user_113,prod_31,4.9,view
user_318,prod_149,3.9,view
user_23,prod_36,1.2,view
user_558,prod_193,4.0,purchase
user_824,prod_132,1.1,view
user_647,prod_68,3.6,view
user_118,prod_90,1.8,view
user_985,prod_132,3.8,view
user_701,prod_9,2.2,view
user_643,prod_30,4.5,view
user_934,prod_115,2.3,purchase
user_212,prod_45,3.5,view
user_418,prod_4,2.1,purchase
user_113,prod_69,4.7,purchase
user_44,prod_23,4.1,purchase
user_128,prod_16,2.0,view
user_876,prod_22,4.8,view
user_158,prod_72,2.4,view
user_785,prod_48,3.6,view
user_827,prod_190,4.0,purchase
user_394,prod_188,1.1,view
user_867,prod_107,4.8,view
user_852,prod_133,2.4,view
user_512,prod_7,1.8,view
user_914,prod_51,4.4,view
user_45,prod_65,3.8,view
user_108,prod_9,1.3,view
user_219,prod_82,1.5,view
user_443,prod_45,3.9,view
user_830,prod_122,1.3,view
user_315,prod_175,4.7,view
user_177,prod_195,4.0,view
user_228,prod_152,2.3,view
user_703,prod_10,2.5,purchase
user_983,prod_73,3.0,view
user_672,prod_48,2.4,purchase
user_906,prod_163,4.1,view
user_267,prod_182,4.9,view
user_870,prod_87,3.3,view
user_838,prod_111,2.8,view
user_379,prod_199,1.9,view
user_489,prod_16,3.6,view
user_702,prod_53,3.7,purchase
user_687,prod_40,3.7,view
user_290,prod_100,1.1,purchase
user_996,prod_20,4.6,view
user_357,prod_69,2.4,view
user_657,prod_45,4.0,view
user_744,prod_6,4.0,view
user_872,prod_197,3.6,view
user_950,prod_177,2.6,view
user_204,prod_39,3.4,purchase
user_213,prod_102,1.2,view
user_552,prod_130,4.0,view
user_787,prod_107,1.4,view
user_323,prod_39,2.6,view
user_594,prod_118,1.4,view
user_181,prod_149,4.3,view
user_499,prod_168,3.2,view
user_320,prod_82,3.8,view
user_83,prod_54,3.7,view
user_303,prod_110,4.4,view
user_262,prod_12,1.5,purchase
user_784,prod_165,3.6,view
user_200,prod_110,3.3,view
user_240,prod_38,1.1,view
user_914,prod_143,1.8,view
user_692,prod_7,2.1,purchase
user_944,prod_78,1.3,purchase
user_683,prod_178,2.4,view
user_295,prod_65,1.1,purchase
user_512,prod_102,3.2,purchase
user_689,prod_195,1.8,view
user_881,prod_101,2.1,purchase
user_396,prod_44,4.6,view
user_749,prod_31,3.0,view
user_138,prod_171,2.1,view
user_839,prod_77,3.4,view
user_878,prod_48,1.8,purchase
user_823,prod_82,1.3,view
user_129,prod_127,1.1,purchase
user_49,prod_189,4.8,view
user_676,prod_84,3.9,view
user_789,prod_10,4.2,view
user_293,prod_29,4.9,purchase
user_628,prod_48,4.7,view
user_536,prod_190,3.9,view
user_311,prod_116,3.8,view
user_537,prod_13,2.3,view
user_903,prod_172,1.4,purchase
user_639,prod_47,3.3,view
user_234,prod_103,3.3,view
user_209,prod_192,4.8,view
user_605,prod_91,2.8,view
user_94,prod_53,3.8,view
user_327,prod_92,3.3,view
user_225,prod_77,1.7,purchase
user_967,prod_44,3.4,view
user_890,prod_156,3.2,view
user_792,prod_2,3.0,purchase
user_11,prod_101,3.1,view
user_329,prod_57,1.7,view
user_12,prod_57,2.9,view
user_35,prod_34,3.4,view
user_447,prod_58,3.0,view
user_452,prod_180,3.0,purchase
user_740,prod_157,1.3,view
user_220,prod_35,1.8,view
user_441,prod_75,2.3,view
user_653,prod_176,2.7,view
user_535,prod_33,3.4,view
user_595,prod_115,4.5,view
user_229,prod_75,1.6,view
user_935,prod_73,1.1,view
user_344,prod_78,2.8,purchase
user_80,prod_9,2.7,view
user_353,prod_48,3.2,purchase
user_396,prod_67,4.3,view
user_290,prod_164,4.2,purchase
user_455,prod_199,1.4,view
